Year,Month,Day,Period,Value
2025,6,12,1,11.279595896613
2025,6,12,2,11.279595896613
2025,6,12,3,11.279595896613
2025,6,12,4,11.279595896613
2025,6,12,5,10.889343488595
2025,6,12,6,10.889343488595
2025,6,12,7,10.395958444684998
2025,6,12,8,10.395958444684998
2025,6,12,9,10.2671778227645
2025,6,12,10,10.2671778227645
2025,6,12,11,10.2671778227645
2025,6,12,12,9.7610482318085
2025,6,12,13,9.657614371949498
2025,6,12,14,9.590703836736001
2025,6,12,15,9.590703836736001
2025,6,12,16,9.590703836736001
2025,6,12,17,9.323957684420499
2025,6,12,18,9.323957684420499
2025,6,12,19,9.323957684420499
2025,6,12,20,9.323957684420499
2025,6,12,21,8.905584513144
2025,6,12,22,8.905584513144
2025,6,12,23,8.905584513144
2025,6,12,24,8.905584513144
2025,6,12,25,6.395177246964
2025,6,12,26,6.395177246964
2025,6,12,27,6.395177246964
2025,6,12,28,6.395177246964
2025,6,12,29,6.531089837134499
2025,6,12,30,6.531089837134499
2025,6,12,31,7.0350953489684995
2025,6,12,32,7.528093079094499
2025,6,12,33,8.0590419918745
2025,6,12,34,8.535295252594
2025,6,12,35,9.055864249971
2025,6,12,36,9.558316131671997
2025,6,12,37,10.116258107037497
2025,6,12,38,11.135585801664499
2025,6,12,39,11.135585801664499
2025,6,12,40,11.6173981468985
2025,6,12,41,12.025578985288
2025,6,12,42,12.521358454208999
2025,6,12,43,12.521358454208999
2025,6,12,44,12.521358454208999
2025,6,12,45,12.742174568287997
2025,6,12,46,12.742174568287997
2025,6,12,47,12.742174568287997
2025,6,12,48,8.9206837667365
2025,6,12,49,11.4924055673185
2025,6,12,50,13.020855350849498
2025,6,12,51,13.020855350849498
2025,6,12,52,13.521563814324498
2025,6,12,53,13.419551159586
2025,6,12,54,13.419551159586
2025,6,12,55,13.419551159586
2025,6,12,56,13.419551159586
2025,6,12,57,13.922507304887498
2025,6,12,58,14.047800005645996
2025,6,12,59,14.047800005645996
2025,6,12,60,14.047800005645996
2025,6,12,61,13.910388400491
2025,6,12,62,13.910388400491
2025,6,12,63,13.910388400491
2025,6,12,64,13.910388400491
2025,6,12,65,13.526959559591498
2025,6,12,66,13.526959559591498
2025,6,12,67,13.526959559591498
2025,6,12,68,13.526959559591498
2025,6,12,69,13.215891071966
2025,6,12,70,11.964319084113
2025,6,12,71,12.4418192189775
2025,6,12,72,11.9559507091695
2025,6,12,73,11.609328790344998
2025,6,12,74,11.125656095147
2025,6,12,75,11.125656095147
2025,6,12,76,10.630997710168
2025,6,12,77,10.0674359969205
2025,6,12,78,10.0674359969205
2025,6,12,79,9.580728879733
2025,6,12,80,9.580728879733
2025,6,12,81,8.9648069492905
2025,6,12,82,8.486975760934
2025,6,12,83,8.486975760934
2025,6,12,84,8.486975760934
2025,6,12,85,8.2241478703945
2025,6,12,86,8.2241478703945
2025,6,12,87,8.2241478703945
2025,6,12,88,10.651130777457498
2025,6,12,89,11.0496169298295
2025,6,12,90,11.527791284272999
2025,6,12,91,11.0301095051895
2025,6,12,92,11.5256826261115
2025,6,12,93,11.371112788920499
2025,6,12,94,11.371112788920499
2025,6,12,95,11.371112788920499
2025,6,12,96,11.371112788920499
