Year,Month,Day,Period,Value
2025,6,12,1,12.198354215470497
2025,6,12,2,12.198354215470497
2025,6,12,3,12.198354215470497
2025,6,12,4,11.723223123403
2025,6,12,5,11.753236253648998
2025,6,12,6,11.753236253648998
2025,6,12,7,11.259652599337999
2025,6,12,8,11.259652599337999
2025,6,12,9,10.77755779562
2025,6,12,10,10.787276761063
2025,6,12,11,12.719286247206
2025,6,12,12,12.719286247206
2025,6,12,13,12.666200503648998
2025,6,12,14,10.174589508154499
2025,6,12,15,10.174589508154499
2025,6,12,16,10.174589508154499
2025,6,12,17,10.298889120751001
2025,6,12,18,11.836505047273498
2025,6,12,19,10.0528023912525
2025,6,12,20,10.0528023912525
2025,6,12,21,9.821746488224
2025,6,12,22,11.547980629932999
2025,6,12,23,11.547980629932999
2025,6,12,24,11.547980629932999
2025,6,12,25,10.96836190032
2025,6,12,26,10.96836190032
2025,6,12,27,10.478887380587999
2025,6,12,28,10.478887380587999
2025,6,12,29,10.064134555485998
2025,6,12,30,10.064134555485998
2025,6,12,31,10.064134555485998
2025,6,12,32,9.562357978074001
2025,6,12,33,9.641088381215498
2025,6,12,34,9.641088381215498
2025,6,12,35,9.641088381215498
2025,6,12,36,9.641088381215498
2025,6,12,37,9.9797766768645
2025,6,12,38,9.9797766768645
2025,6,12,39,10.4790904202215
2025,6,12,40,10.4790904202215
2025,6,12,41,11.336458636546999
2025,6,12,42,10.993332376482497
2025,6,12,43,11.553127000371
2025,6,12,44,12.0691796811135
2025,6,12,45,12.6346955536615
2025,6,12,46,12.6346955536615
2025,6,12,47,13.136200682395998
2025,6,12,48,13.136200682395998
2025,6,12,49,13.427155952925
2025,6,12,50,13.427155952925
2025,6,12,51,13.427155952925
2025,6,12,52,13.427155952925
2025,6,12,53,13.676197667483999
2025,6,12,54,13.676197667483999
2025,6,12,55,14.188047404310998
2025,6,12,56,14.188047404310998
2025,6,12,57,14.474769937556497
2025,6,12,58,15.868604190978001
2025,6,12,59,16.871718200958497
2025,6,12,60,17.3541451248
2025,6,12,61,16.800397271041998
2025,6,12,62,16.800397271041998
2025,6,12,63,16.800397271041998
2025,6,12,64,16.390588879533
2025,6,12,65,15.641682822821
2025,6,12,66,15.641682822821
2025,6,12,67,15.641682822821
2025,6,12,68,16.142845906335502
2025,6,12,69,15.7990255945775
2025,6,12,70,15.7990255945775
2025,6,12,71,15.230096826642498
2025,6,12,72,15.230096826642498
2025,6,12,73,14.751064014626497
2025,6,12,74,14.751064014626497
2025,6,12,75,14.050655667427497
2025,6,12,76,14.050655667427497
2025,6,12,77,14.876849951100498
2025,6,12,78,13.127169151915501
2025,6,12,79,13.127169151915501
2025,6,12,80,13.127169151915501
2025,6,12,81,14.566792196252997
2025,6,12,82,14.566792196252997
2025,6,12,83,15.079693505189498
2025,6,12,84,15.079693505189498
2025,6,12,85,14.697259958028999
2025,6,12,86,14.697259958028999
2025,6,12,87,15.1813365088385
2025,6,12,88,15.1813365088385
2025,6,12,89,15.2464274972625
2025,6,12,90,15.2464274972625
2025,6,12,91,15.1813365088385
2025,6,12,92,13.875602943972
2025,6,12,93,13.837076901175
2025,6,12,94,13.837076901175
2025,6,12,95,13.837076901175
2025,6,12,96,15.485870522638999
