Year,Month,Day,Period,Value
2025,6,12,1,17.8911308645355
2025,6,12,2,17.8911308645355
2025,6,12,3,17.8911308645355
2025,6,12,4,17.282750289975503
2025,6,12,5,16.9518201656595
2025,6,12,6,16.9518201656595
2025,6,12,7,16.9518201656595
2025,6,12,8,16.2000297565865
2025,6,12,9,15.832984574390501
2025,6,12,10,15.832984574390501
2025,6,12,11,15.231139558365497
2025,6,12,12,15.231139558365497
2025,6,12,13,14.548088053603498
2025,6,12,14,14.758993226647998
2025,6,12,15,14.227003787722
2025,6,12,16,14.227003787722
2025,6,12,17,14.0120600947195
2025,6,12,18,14.0120600947195
2025,6,12,19,13.3745347725825
2025,6,12,20,13.3745347725825
2025,6,12,21,12.628513068231497
2025,6,12,22,12.628513068231497
2025,6,12,23,12.628513068231497
2025,6,12,24,12.008881971944
2025,6,12,25,11.6617403324015
2025,6,12,26,11.6617403324015
2025,6,12,27,11.6617403324015
2025,6,12,28,11.6617403324015
2025,6,12,29,11.235282383610999
2025,6,12,30,11.235282383610999
2025,6,12,31,11.235282383610999
2025,6,12,32,10.5388033079945
2025,6,12,33,10.425179320825498
2025,6,12,34,10.425179320825498
2025,6,12,35,10.425179320825498
2025,6,12,36,9.814606240020998
2025,6,12,37,10.018801487398
2025,6,12,38,10.018801487398
2025,6,12,39,10.018801487398
2025,6,12,40,10.617328484004
2025,6,12,41,10.8567097170675
2025,6,12,42,10.8567097170675
2025,6,12,43,11.488164007726999
2025,6,12,44,11.488164007726999
2025,6,12,45,11.677256693146
2025,6,12,46,12.30435907305
2025,6,12,47,12.30435907305
2025,6,12,48,12.906861712591
2025,6,12,49,12.889301830520498
2025,6,12,50,12.889301830520498
2025,6,12,51,12.889301830520498
2025,6,12,52,12.889301830520498
2025,6,12,53,12.970412322422499
2025,6,12,54,12.970412322422499
2025,6,12,55,12.970412322422499
2025,6,12,56,13.595792255160498
2025,6,12,57,13.635422840072
2025,6,12,58,14.2487688373635
2025,6,12,59,14.2487688373635
2025,6,12,60,14.2487688373635
2025,6,12,61,14.841072527286498
2025,6,12,62,14.841072527286498
2025,6,12,63,14.841072527286498
2025,6,12,64,14.841072527286498
2025,6,12,65,14.463309777543
2025,6,12,66,14.463309777543
2025,6,12,67,14.463309777543
2025,6,12,68,13.859803021955
2025,6,12,69,13.513999842238498
2025,6,12,70,13.513999842238498
2025,6,12,71,13.513999842238498
2025,6,12,72,13.513999842238498
2025,6,12,73,12.968434986484999
2025,6,12,74,12.968434986484999
2025,6,12,75,12.968434986484999
2025,6,12,76,12.968434986484999
2025,6,12,77,12.805970141794498
2025,6,12,78,12.805970141794498
2025,6,12,79,12.865619031677497
2025,6,12,80,13.4932367211455
2025,6,12,81,13.969854119011998
2025,6,12,82,13.969854119011998
2025,6,12,83,13.969854119011998
2025,6,12,84,14.6775064669255
2025,6,12,85,15.2510045034215
2025,6,12,86,15.2510045034215
2025,6,12,87,15.969666802462998
2025,6,12,88,16.5967570516935
2025,6,12,89,16.919180880189497
2025,6,12,90,17.5248702169255
2025,6,12,91,18.125384492643995
2025,6,12,92,18.125384492643995
2025,6,12,93,18.009219319200998
2025,6,12,94,18.009219319200998
2025,6,12,95,18.009219319200998
2025,6,12,96,18.009219319200998
