Year,Month,Day,Period,Value
2025,6,12,1,12.309862186528498
2025,6,12,2,12.309862186528498
2025,6,12,3,12.309862186528498
2025,6,12,4,11.732349602165499
2025,6,12,5,11.508837965657998
2025,6,12,6,11.4895272170195
2025,6,12,7,11.4895272170195
2025,6,12,8,11.276510366703999
2025,6,12,9,10.995506587285
2025,6,12,10,10.878454265689998
2025,6,12,11,10.548758053234499
2025,6,12,12,10.754803743557499
2025,6,12,13,10.584274586215
2025,6,12,14,10.477327983413499
2025,6,12,15,10.477327983413499
2025,6,12,16,10.477327983413499
2025,6,12,17,10.1313544138345
2025,6,12,18,10.1313544138345
2025,6,12,19,9.999689168375498
2025,6,12,20,9.8700401457075
2025,6,12,21,9.590228679520502
2025,6,12,22,9.590228679520502
2025,6,12,23,9.2851531604095
2025,6,12,24,9.192264435364999
2025,6,12,25,9.168625965004
2025,6,12,26,9.182408290263998
2025,6,12,27,9.182408290263998
2025,6,12,28,8.914196532032
2025,6,12,29,8.7159560352205
2025,6,12,30,8.7159560352205
2025,6,12,31,8.0265122621145
2025,6,12,32,7.8470550917825
2025,6,12,33,7.479522929032
2025,6,12,34,7.347918228469501
2025,6,12,35,7.205254059767499
2025,6,12,36,6.680014825407
2025,6,12,37,6.3858415276425
2025,6,12,38,6.5140726354769996
2025,6,12,39,6.371881273785498
2025,6,12,40,5.776186599617498
2025,6,12,41,6.247436563148001
2025,6,12,42,6.247436563148001
2025,6,12,43,6.247436563148001
2025,6,12,44,5.816515810083
2025,6,12,45,6.0305892764095
2025,6,12,46,5.5195741335349995
2025,6,12,47,6.1755776170715
2025,6,12,48,6.302345595744
2025,6,12,49,6.580523868319499
2025,6,12,50,6.6167573584529995
2025,6,12,51,6.6167573584529995
2025,6,12,52,6.745254401022499
2025,6,12,53,6.833931667178
2025,6,12,54,6.833931667178
2025,6,12,55,6.833931667178
2025,6,12,56,7.111035950303999
2025,6,12,57,7.293632542553498
2025,6,12,58,7.293632542553498
2025,6,12,59,7.293632542553498
2025,6,12,60,7.424063894230501
2025,6,12,61,7.527253061591999
2025,6,12,62,7.527253061591999
2025,6,12,63,7.527253061591999
2025,6,12,64,7.394995275216999
2025,6,12,65,7.236277651614
2025,6,12,66,7.1090316050875
2025,6,12,67,7.120075923444
2025,6,12,68,6.9934028388180005
2025,6,12,69,7.051810910853498
2025,6,12,70,7.182491492731499
2025,6,12,71,7.182491492731499
2025,6,12,72,7.0499814389674995
2025,6,12,73,7.155690930013999
2025,6,12,74,6.950410755695
2025,6,12,75,7.080561962936
2025,6,12,76,7.219534646565998
2025,6,12,77,7.229259686384999
2025,6,12,78,7.357737421116499
2025,6,12,79,7.357737421116499
2025,6,12,80,7.7520333026014985
2025,6,12,81,8.1752125888675
2025,6,12,82,8.449175949560498
2025,6,12,83,8.578013410285
2025,6,12,84,9.139871966125998
2025,6,12,85,9.521992447901999
2025,6,12,86,9.661029671776998
2025,6,12,87,9.79744710406
2025,6,12,88,10.082889679505499
2025,6,12,89,10.256703266414
2025,6,12,90,10.1297468736145
2025,6,12,91,10.431221372467498
2025,6,12,92,11.2716815451185
2025,6,12,93,11.850728361384
2025,6,12,94,11.850728361384
2025,6,12,95,12.5547225609795
2025,6,12,96,12.812065615403998
