Year,Month,Day,Period,Value
2025,6,12,1,2.6013051506474993
2025,6,12,2,2.6013051506474993
2025,6,12,3,2.6013051506474993
2025,6,12,4,2.6013051506474993
2025,6,12,5,2.359953758811
2025,6,12,6,2.6692948276829997
2025,6,12,7,2.6692948276829997
2025,6,12,8,2.6692948276829997
2025,6,12,9,2.6788791625364996
2025,6,12,10,2.6788791625364996
2025,6,12,11,2.6788791625364996
2025,6,12,12,2.6788791625364996
2025,6,12,13,2.5282532405129996
2025,6,12,14,2.5282532405129996
2025,6,12,15,2.5282532405129996
2025,6,12,16,2.5282532405129996
2025,6,12,17,2.511822704259
2025,6,12,18,2.511822704259
2025,6,12,19,2.511822704259
2025,6,12,20,2.511822704259
2025,6,12,21,2.428057637731
2025,6,12,22,2.428057637731
2025,6,12,23,2.8691378931269997
2025,6,12,24,2.5598133660824995
2025,6,12,25,2.1526697454734993
2025,6,12,26,1.841081139403
2025,6,12,27,1.841081139403
2025,6,12,28,1.841081139403
2025,6,12,29,1.9663952089485
2025,6,12,30,1.9663952089485
2025,6,12,31,1.9663952089485
2025,6,12,32,1.9663952089485
2025,6,12,33,1.925088385517
2025,6,12,34,1.925088385517
2025,6,12,35,1.925088385517
2025,6,12,36,1.925088385517
2025,6,12,37,1.771078258686
2025,6,12,38,2.0763281087725
2025,6,12,39,2.0763281087725
2025,6,12,40,2.0763281087725
2025,6,12,41,2.161679762539
2025,6,12,42,2.161679762539
2025,6,12,43,2.161679762539
2025,6,12,44,2.4684697200405
2025,6,12,45,2.427913082045
2025,6,12,46,2.427913082045
2025,6,12,47,2.427913082045
2025,6,12,48,2.427913082045
2025,6,12,49,2.5859656157114994
2025,6,12,50,2.5859656157114994
2025,6,12,51,2.5859656157114994
2025,6,12,52,2.5859656157114994
2025,6,12,53,3.1549437560299998
2025,6,12,54,3.1549437560299998
2025,6,12,55,3.1549437560299998
2025,6,12,56,3.1549437560299998
2025,6,12,57,2.8728906462354997
2025,6,12,58,3.218272307646
2025,6,12,59,3.218272307646
2025,6,12,60,3.526944978216
2025,6,12,61,3.6481941874289996
2025,6,12,62,3.6481941874289996
2025,6,12,63,3.3155612130409997
2025,6,12,64,2.9864834479919997
2025,6,12,65,3.0153197944375
2025,6,12,66,3.191339645329
2025,6,12,67,3.2920039332234996
2025,6,12,68,3.2920039332234996
2025,6,12,69,3.0808819447284996
2025,6,12,70,3.0808819447284996
2025,6,12,71,3.0808819447284996
2025,6,12,72,2.7447767593949997
2025,6,12,73,2.6957665244069995
2025,6,12,74,2.6957665244069995
2025,6,12,75,2.3530366535334997
2025,6,12,76,2.3530366535334997
2025,6,12,77,2.2524667354089996
2025,6,12,78,2.2524667354089996
2025,6,12,79,2.2524667354089996
2025,6,12,80,2.2524667354089996
2025,6,12,81,2.4297193953724996
2025,6,12,82,2.4297193953724996
2025,6,12,83,2.4297193953724996
2025,6,12,84,2.4297193953724996
2025,6,12,85,2.5367551071005
2025,6,12,86,2.5367551071005
2025,6,12,87,2.5367551071005
2025,6,12,88,2.5367551071005
2025,6,12,89,2.5905379395390002
2025,6,12,90,2.5905379395390002
2025,6,12,91,2.5905379395390002
2025,6,12,92,2.5905379395390002
2025,6,12,93,2.626580177221
2025,6,12,94,2.626580177221
2025,6,12,95,2.626580177221
2025,6,12,96,2.626580177221
