Year,Month,Day,Period,Value
2025,6,12,1,9.506366929174499
2025,6,12,2,10.636296355811497
2025,6,12,3,10.361917822365998
2025,6,12,4,9.9418795850825
2025,6,12,5,10.837114015112
2025,6,12,6,8.0135715271865
2025,6,12,7,10.973905491559998
2025,6,12,8,10.973905491559998
2025,6,12,9,11.005366330007499
2025,6,12,10,10.526606069457499
2025,6,12,11,10.136313942974999
2025,6,12,12,10.552340127224499
2025,6,12,13,11.038059670192501
2025,6,12,14,11.038059670192501
2025,6,12,15,10.652757227788499
2025,6,12,16,10.652757227788499
2025,6,12,17,9.492728599167
2025,6,12,18,9.492728599167
2025,6,12,19,9.105854339658999
2025,6,12,20,9.105854339658999
2025,6,12,21,9.137447566961999
2025,6,12,22,9.5493673645645
2025,6,12,23,9.1683285556005
2025,6,12,24,8.787814963218498
2025,6,12,25,8.253172341710998
2025,6,12,26,6.711654713318499
2025,6,12,27,7.188307978928999
2025,6,12,28,7.627292556526498
2025,6,12,29,7.06940796232
2025,6,12,30,7.06940796232
2025,6,12,31,7.06940796232
2025,6,12,32,6.6792454948395
2025,6,12,33,6.5795765006839995
2025,6,12,34,6.5795765006839995
2025,6,12,35,6.190510837720001
2025,6,12,36,5.7125748302205
2025,6,12,37,5.711646860815499
2025,6,12,38,5.711646860815499
2025,6,12,39,5.331104035499
2025,6,12,40,5.331104035499
2025,6,12,41,4.8972917529085
2025,6,12,42,4.8972917529085
2025,6,12,43,4.8972917529085
2025,6,12,44,4.8972917529085
2025,6,12,45,5.3251389259529995
2025,6,12,46,5.3251389259529995
2025,6,12,47,5.3251389259529995
2025,6,12,48,5.7210678925785
2025,6,12,49,6.2564304903484995
2025,6,12,50,6.6598506088619995
2025,6,12,51,7.6744054529394985
2025,6,12,52,8.0636874070775
2025,6,12,53,7.4115863847079995
2025,6,12,54,6.706835509494999
2025,6,12,55,7.529365317374999
2025,6,12,56,8.4372411385295
2025,6,12,57,8.717649321766
2025,6,12,58,8.720501675182
2025,6,12,59,9.770579614735498
2025,6,12,60,10.0172765478445
2025,6,12,61,9.7914001169875
2025,6,12,62,9.7914001169875
2025,6,12,63,8.490540931526498
2025,6,12,64,8.823199559305998
2025,6,12,65,9.1244839988885
2025,6,12,66,8.7319949550075
2025,6,12,67,8.7319949550075
2025,6,12,68,9.2482925813465
2025,6,12,69,9.3592705630985
2025,6,12,70,8.967468954179997
2025,6,12,71,8.551968004591
2025,6,12,72,8.551968004591
2025,6,12,73,8.1423780917545
2025,6,12,74,8.1423780917545
2025,6,12,75,8.1423780917545
2025,6,12,76,7.7576748069975014
2025,6,12,77,7.6851163856775
2025,6,12,78,7.6065410056735
2025,6,12,79,8.004222212833
2025,6,12,80,8.004222212833
2025,6,12,81,9.071794933778499
2025,6,12,82,9.071794933778499
2025,6,12,83,9.482457932139502
2025,6,12,84,10.412009965186499
2025,6,12,85,11.3692568139535
2025,6,12,86,11.775390804572998
2025,6,12,87,12.259069031792
2025,6,12,88,13.0446595287415
2025,6,12,89,13.550015612996498
2025,6,12,90,13.163743259067498
2025,6,12,91,13.665410588103999
2025,6,12,92,11.966201526004
2025,6,12,93,11.559266440892499
2025,6,12,94,11.960902880360498
2025,6,12,95,11.960902880360498
2025,6,12,96,11.960902880360498
