Year,Month,Day,Period,Value
2025,6,12,1,11.083821976105996
2025,6,12,2,11.083821976105996
2025,6,12,3,11.083821976105996
2025,6,12,4,11.083821976105996
2025,6,12,5,10.788935210339
2025,6,12,6,0.010788935210339
2025,6,12,7,10.407916251568
2025,6,12,8,9.863730676893502
2025,6,12,9,9.408668654225497
2025,6,12,10,9.408668654225497
2025,6,12,11,9.408668654225497
2025,6,12,12,9.408668654225497
2025,6,12,13,10.09038280195
2025,6,12,14,10.267682086365
2025,6,12,15,10.267682086365
2025,6,12,16,10.267682086365
2025,6,12,17,9.990540579607499
2025,6,12,18,9.990540579607499
2025,6,12,19,9.990540579607499
2025,6,12,20,9.990540579607499
2025,6,12,21,9.817853608661999
2025,6,12,22,9.817853608661999
2025,6,12,23,9.438087037978502
2025,6,12,24,9.045988055813499
2025,6,12,25,9.0155103804315
2025,6,12,26,9.0155103804315
2025,6,12,27,8.6290377528795
2025,6,12,28,7.979562343379
2025,6,12,29,7.756465445739999
2025,6,12,30,7.756465445739999
2025,6,12,31,7.756465445739999
2025,6,12,32,7.756465445739999
2025,6,12,33,7.635819262973
2025,6,12,34,8.0584941410105
2025,6,12,35,8.0584941410105
2025,6,12,36,8.468369278341498
2025,6,12,37,8.9205623876875
2025,6,12,38,9.726558503392498
2025,6,12,39,10.518281842211
2025,6,12,40,11.304792589045999
2025,6,12,41,12.20475738515
2025,6,12,42,12.607555729812999
2025,6,12,43,12.168326748974001
2025,6,12,44,13.0003184279485
2025,6,12,45,13.110624413777002
2025,6,12,46,13.110624413777002
2025,6,12,47,13.503546003849
2025,6,12,48,13.503546003849
2025,6,12,49,13.671978181741
2025,6,12,50,13.671978181741
2025,6,12,51,13.671978181741
2025,6,12,52,13.671978181741
2025,6,12,53,13.036628805942499
2025,6,12,54,12.6096742949925
2025,6,12,55,12.6096742949925
2025,6,12,56,13.924565180542498
2025,6,12,57,13.6541766262825
2025,6,12,58,14.116460557737998
2025,6,12,59,14.116460557737998
2025,6,12,60,14.116460557737998
2025,6,12,61,13.724834400662001
2025,6,12,62,13.724834400662001
2025,6,12,63,14.111673913292998
2025,6,12,64,14.111673913292998
2025,6,12,65,13.749233306968499
2025,6,12,66,13.325550462163498
2025,6,12,67,13.325550462163498
2025,6,12,68,13.325550462163498
2025,6,12,69,12.995394947337001
2025,6,12,70,12.585859107293999
2025,6,12,71,11.7322700929225
2025,6,12,72,11.7322700929225
2025,6,12,73,11.037063273665
2025,6,12,74,10.608427172958999
2025,6,12,75,10.158203661952498
2025,6,12,76,9.753864938697001
2025,6,12,77,9.423910257927
2025,6,12,78,9.423910257927
2025,6,12,79,9.423910257927
2025,6,12,80,9.423910257927
2025,6,12,81,9.1295922960055
2025,6,12,82,9.1295922960055
2025,6,12,83,9.1295922960055
2025,6,12,84,9.1295922960055
2025,6,12,85,8.9459312235975
2025,6,12,86,8.9459312235975
2025,6,12,87,8.9459312235975
2025,6,12,88,9.343966082373997
2025,6,12,89,9.765815026060498
2025,6,12,90,9.765815026060498
2025,6,12,91,9.780765312813001
2025,6,12,92,9.780765312813001
2025,6,12,93,10.1797226451305
2025,6,12,94,10.1797226451305
2025,6,12,95,10.1797226451305
2025,6,12,96,10.1797226451305
